Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Year,Customer_Month,Customer_Day,Days_As_Customer,Marital_Status_Clean,Education_Level,Total_Spending,Avg_Spending_Per_Category,Spending_Per_Capita,Total_Purchases,Online_Purchase_Ratio,Deal_Purchase_Ratio,Spending_Per_Purchase,Total_Campaigns_Accepted,Campaign_Success_Rate,Has_Accepted_Any_Campaign,Is_Loyal_Responder,CLV_Score,Income_Per_Capita,Spending_to_Income_Ratio,Engagement_Score,Cluster,Cluster_Name
1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,60,2014,1,11,4510,Married,5,486,81.0,243.0,18,0.42105263157894735,0.15789473684210525,25.57894736842105,0,0.0,0,0,143.40983606557376,28852.5,0.8422001178386996,7.2,0,Middle Class Shoppers
1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,38,2014,2,2,4488,Single,3,34,5.666666666666667,17.0,6,0.14285714285714285,0.2857142857142857,4.857142857142857,0,0.0,0,0,5.230769230769231,12504.0,0.13595105761925708,0.6575342465753424,3,Budget Conscious
1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,31,2012,9,18,4990,Single,2,1365,227.5,1365.0,28,0.1724137931034483,0.034482758620689655,47.06896551724138,2,0.4,1,1,1194.375,83257.0,1.6394820918109971,2.9473684210526314,2,Ultra Premium
1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,51,2013,5,19,4747,Partnered,3,13,2.1666666666666665,6.5,4,0.2,0.2,2.6,0,0.0,0,0,1.0,11140.0,0.05834567568780575,0.37209302325581395,3,Budget Conscious
1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,48,2012,10,29,4949,Married,5,1401,233.5,1401.0,21,0.18181818181818182,0.045454545454545456,63.68181818181818,0,0.0,0,0,600.4285714285714,72159.0,1.941518847006652,0.6666666666666666,2,Ultra Premium
1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,65,2013,1,11,4875,Partnered,3,1574,262.3333333333333,1574.0,14,0.26666666666666666,0.06666666666666667,104.93333333333334,0,0.0,0,0,333.8787878787879,64260.0,2.449386097321859,21.0,2,Ultra Premium
1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,42,2013,9,10,4633,Single,5,1323,220.5,1323.0,20,0.38095238095238093,0.047619047619047616,63.0,0,0.0,0,0,615.3488372093024,82733.0,1.599100732467909,2.7586206896551726,2,Ultra Premium
1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,55,2013,8,12,4662,Divorced,4,1217,202.83333333333334,608.5,32,0.30303030303030304,0.12121212121212122,36.878787878787875,2,0.4,1,1,695.4285714285714,37145.0,1.63815266990618,2.704225352112676,1,Premium Spenders
1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,75,2012,11,17,4930,Single,4,103,17.166666666666668,25.75,7,0.25,0.125,12.875,0,0.0,0,0,9.486842105263158,14554.25,0.1769212271118898,0.49411764705882355,0,Middle Class Shoppers
1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,50,2013,7,4,4701,Partnered,4,84,14.0,84.0,7,0.25,0.125,10.5,0,0.0,0,0,11.529411764705882,21024.0,0.39952437574316285,0.5444444444444444,3,Budget Conscious
1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,54,2013,1,26,4860,Married,5,1536,256.0,1536.0,23,0.08333333333333333,0.041666666666666664,64.0,0,0.0,0,0,642.3272727272728,70116.0,2.190624242337807,0.3108108108108108,2,Ultra Premium
1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,41,2012,9,18,4990,Partnered,3,581,96.83333333333333,290.5,18,0.42105263157894735,0.10526315789473684,30.57894736842105,0,0.0,0,0,249.0,27003.0,1.075786472123984,2.9302325581395348,0,Middle Class Shoppers
1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,60,2012,11,7,4940,Married,5,928,154.66666666666666,464.0,14,0.3333333333333333,0.06666666666666667,61.86666666666667,0,0.0,0,0,212.98360655737704,34531.5,1.3436812232132513,2.4705882352941178,1,Premium Spenders
1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,51,2013,12,15,4537,Divorced,2,14,2.3333333333333335,14.0,4,0.2,0.2,2.8,0,0.0,0,0,1.0769230769230769,11448.0,0.12228142195824963,1.411764705882353,3,Budget Conscious
1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,55,2013,10,14,4599,Married,3,960,160.0,480.0,14,0.3333333333333333,0.06666666666666667,64.0,0,0.0,0,0,240.0,35443.0,1.354268060434212,0.42424242424242425,1,Premium Spenders
1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,53,2012,10,7,4971,Widowed,3,656,109.33333333333333,218.66666666666666,29,0.26666666666666666,0.36666666666666664,21.866666666666667,1,0.2,1,0,352.2962962962963,20069.333333333332,1.0895381089205933,14.5,0,Middle Class Shoppers
1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,58,2013,9,6,4637,Partnered,4,55,9.166666666666666,18.333333333333332,9,0.2,0.3,5.5,0,0.0,0,0,8.389830508474576,10963.0,0.16722408026755853,0.569620253164557,3,Budget Conscious
1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,42,2014,5,11,4390,Single,3,20,3.3333333333333335,10.0,5,0.16666666666666666,0.16666666666666666,3.3333333333333335,0,0.0,0,0,2.3255813953488373,17369.0,0.05757218112208181,0.5769230769230769,3,Budget Conscious
1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,55,2012,10,1,4977,Partnered,4,367,61.166666666666664,183.5,17,0.5,0.2222222222222222,20.38888888888889,0,0.0,0,0,111.41071428571429,15269.0,1.2017420347752055,6.071428571428571,3,Budget Conscious
1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,49,2014,3,10,4452,Partnered,2,2257,376.1666666666667,2257.0,22,0.21739130434782608,0.043478260869565216,98.1304347826087,3,0.6,1,1,993.08,82326.0,2.741506431668833,1.4193548387096775,2,Ultra Premium
1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,59,2014,3,1,4461,Divorced,5,42,7.0,21.0,7,0.25,0.25,5.25,0,0.0,0,0,4.9,13321.0,0.15763990541605677,0.5833333333333334,3,Budget Conscious
1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,62,2013,6,12,4723,Divorced,3,1049,174.83333333333334,524.5,26,0.25925925925925924,0.07407407407407407,38.851851851851855,0,0.0,0,0,432.92063492063494,34966.0,1.5000071497004275,1.0612244897959184,1,Premium Spenders
1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,54,2014,4,16,4415,Single,3,48,8.0,16.0,7,0.25,0.25,6.0,0,0.0,0,0,6.109090909090909,14834.333333333334,0.10785547366528853,0.5,3,Budget Conscious
1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,78,2013,1,2,4884,Single,5,685,114.16666666666667,342.5,25,0.23076923076923078,0.23076923076923078,26.346153846153847,0,0.0,0,0,216.77215189873417,30100.0,1.1378548529094201,37.5,0,Middle Class Shoppers
1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,74,2014,4,19,4412,Divorced,3,39,6.5,19.5,5,0.16666666666666666,0.16666666666666666,6.5,0,0.0,0,0,2.6,24819.0,0.07856725558532605,0.1388888888888889,0,Middle Class Shoppers
1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,39,2014,2,7,4483,Single,2,43,7.166666666666667,43.0,5,0.16666666666666666,0.16666666666666666,7.166666666666667,0,0.0,0,0,5.375,23830.0,0.18043724560446475,8.75,3,Budget Conscious
1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,67,2012,8,16,5023,Widowed,4,835,139.16666666666666,835.0,21,0.4090909090909091,0.13636363636363635,37.95454545454545,0,0.0,0,0,257.86764705882354,33051.0,2.526322159022147,11.8125,0,Middle Class Shoppers
1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,68,2014,1,21,4500,Married,3,1515,252.5,1515.0,20,0.14285714285714285,0.047619047619047616,72.14285714285714,1,0.2,1,0,439.1304347826087,72905.0,2.0780182701012264,0.37735849056603776,2,Ultra Premium
1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,75,2013,2,19,4836,Partnered,5,1039,173.16666666666666,519.5,26,0.25925925925925924,0.07407407407407407,38.48148148148148,0,0.0,0,0,355.44736842105266,34851.0,1.4906101602513522,11.555555555555555,1,Premium Spenders
1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,51,2013,7,15,4690,Divorced,3,1596,266.0,798.0,26,0.18518518518518517,0.1111111111111111,59.111111111111114,0,0.0,0,0,798.0,35150.0,2.270237976700189,2.311111111111111,1,Premium Spenders
1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,42,2012,10,15,4963,Married,5,1828,304.6666666666667,1828.0,18,0.2631578947368421,0.05263157894736842,96.21052631578948,0,0.0,0,0,765.2093023255813,70643.0,2.587622444935168,1.6119402985074627,2,Ultra Premium
1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,57,2014,4,30,4401,Married,5,34,5.666666666666667,17.0,6,0.14285714285714285,0.2857142857142857,4.857142857142857,1,0.2,1,0,3.5172413793103448,15198.0,0.11185314340230945,1.826086956521739,3,Budget Conscious
1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,58,2014,4,18,4413,Divorced,5,149,24.833333333333332,74.5,10,0.36363636363636365,0.18181818181818182,13.545454545454545,0,0.0,0,0,25.25423728813559,25308.0,0.2943675049884426,1.2280701754385965,0,Middle Class Shoppers
1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,57,2013,5,19,4747,Single,4,946,157.66666666666666,473.0,23,0.20833333333333334,0.041666666666666664,39.416666666666664,1,0.2,1,0,375.13793103448273,31386.0,1.507017348222962,0.6133333333333333,1,Premium Spenders
1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,41,2014,5,19,4382,Single,5,28,4.666666666666667,28.0,6,0.14285714285714285,0.14285714285714285,4.0,0,0.0,0,0,4.0,30298.0,0.09241229083468101,0.3673469387755102,3,Budget Conscious
1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,42,2012,11,3,4944,Single,3,450,75.0,225.0,17,0.3888888888888889,0.1111111111111111,25.0,0,0.0,0,0,177.90697674418604,26206.5,0.8585492425687794,1.75,0,Middle Class Shoppers
1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,69,2014,1,19,4502,Married,5,46,7.666666666666667,15.333333333333334,5,0.16666666666666666,0.16666666666666666,7.666666666666667,0,0.0,0,0,3.2857142857142856,14718.333333333334,0.1041761029078721,0.8,3,Budget Conscious
1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,55,2013,11,7,4575,Divorced,5,1702,283.6666666666667,1702.0,16,0.29411764705882354,0.058823529411764705,100.11764705882354,1,0.2,1,0,486.2857142857143,86979.0,1.956771671648655,0.47058823529411764,2,Ultra Premium
1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,51,2013,9,9,4634,Partnered,3,820,136.66666666666666,273.3333333333333,25,0.34615384615384615,0.15384615384615385,31.53846153846154,0,0.0,0,0,394.2307692307692,25510.666666666668,1.0714332379496425,3.2051282051282053,1,Premium Spenders
1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,44,2013,2,26,4829,Married,3,382,63.666666666666664,191.0,15,0.375,0.125,23.875,1,0.2,1,0,127.33333333333333,21040.5,0.9077515327218288,1.0344827586206897,0,Middle Class Shoppers
1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,37,2014,5,2,4399,Partnered,4,2069,344.8333333333333,2069.0,20,0.19047619047619047,0.047619047619047616,98.52380952380952,3,0.6,1,1,1088.9473684210527,88420.0,2.339941869013017,0.22727272727272727,2,Ultra Premium
1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,41,2013,1,27,4859,Married,3,72,12.0,36.0,7,0.25,0.25,9.0,0,0.0,0,0,12.0,15579.0,0.23107288423890368,0.8888888888888888,3,Budget Conscious
1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,58,2014,6,3,4367,Divorced,3,732,122.0,366.0,28,0.3448275862068966,0.27586206896551724,25.24137931034483,2,0.4,1,1,347.3898305084746,30835.5,1.1869243741081852,9.333333333333334,0,Middle Class Shoppers
1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,52,2014,5,26,4375,Single,3,801,133.5,801.0,11,0.16666666666666666,0.08333333333333333,66.75,0,0.0,0,0,166.24528301886792,69719.0,1.148881239242685,0.11,1,Premium Spenders
1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,77,2013,10,20,4593,Divorced,3,236,39.333333333333336,118.0,12,0.23076923076923078,0.15384615384615385,18.153846153846153,0,0.0,0,0,36.30769230769231,24580.0,0.4800553284107321,2.4,0,Middle Class Shoppers
1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,72,2014,3,31,4431,Single,5,1685,280.8333333333333,1685.0,15,0.25,0.0625,105.3125,1,0.2,1,0,346.2328767123288,90933.0,1.8529922801152485,0.16483516483516483,2,Ultra Premium
1945,PhD,Single,94545.1,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,81,2014,5,28,4373,Single,5,277,46.166666666666664,277.0,27,0.9642857142857143,0.0,9.892857142857142,0,0.0,0,0,91.20731707317073,94545.1,0.29297876908724946,2.7,1,Premium Spenders
1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,43,2014,4,13,4418,Single,3,49,8.166666666666666,49.0,5,0.16666666666666666,0.16666666666666666,8.166666666666666,0,0.0,0,0,5.568181818181818,22148.0,0.22122894938823423,2.0588235294117645,3,Budget Conscious
1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,39,2014,3,18,4444,Married,4,397,66.16666666666667,397.0,15,0.25,0.0625,24.8125,0,0.0,0,0,148.875,73395.0,0.5409014115210639,0.3157894736842105,0,Middle Class Shoppers
1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,55,2013,10,24,4589,Divorced,3,39,6.5,19.5,9,0.3,0.3,3.9,0,0.0,0,0,6.267857142857143,14909.5,0.13078470824949698,0.6923076923076923,3,Budget Conscious
1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,58,2014,1,25,4496,Married,3,306,51.0,153.0,14,0.2,0.13333333333333333,20.4,1,0.2,1,0,72.61016949152543,22844.0,0.669745452953665,2.6666666666666665,0,Middle Class Shoppers
1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,55,2013,9,6,4637,Married,5,1028,171.33333333333334,514.0,28,0.20689655172413793,0.13793103448275862,35.44827586206897,0,0.0,0,0,514.0,30245.5,1.6993982675395096,1.7073170731707317,1,Premium Spenders
1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,40,2014,2,5,4485,Partnered,3,70,11.666666666666666,35.0,7,0.375,0.125,8.75,0,0.0,0,0,11.951219512195122,16617.5,0.21061499578770007,0.6805555555555556,3,Budget Conscious
1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,67,2013,3,19,4808,Married,3,46,7.666666666666667,46.0,5,0.16666666666666666,0.16666666666666666,7.666666666666667,0,0.0,0,0,3.3823529411764706,35701.0,0.12884432244692173,0.8108108108108109,3,Budget Conscious
1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,46,2013,9,26,4617,Married,4,51,8.5,25.5,5,0.16666666666666666,0.16666666666666666,8.5,1,0.2,1,0,5.425531914893617,15767.5,0.1617199391171994,0.3645833333333333,3,Budget Conscious
1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,66,2014,4,20,4411,Partnered,2,1263,210.5,1263.0,21,0.13636363636363635,0.0,57.40909090909091,0,0.0,0,0,395.86567164179104,92556.0,1.3645645386086411,0.0,2,Ultra Premium
1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,56,2012,11,10,4937,Single,3,1490,248.33333333333334,745.0,22,0.30434782608695654,0.08695652173913043,64.78260869565217,1,0.2,1,0,575.0877192982456,33692.0,2.2111745937523186,3.3333333333333335,1,Premium Spenders
1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,59,2012,8,22,5017,Married,3,1815,302.5,907.5,18,0.2631578947368421,0.15789473684210525,95.52631578947368,2,0.4,1,1,544.5,38935.0,2.330777824864198,1.5319148936170213,1,Premium Spenders
1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,63,2013,1,25,4861,Widowed,5,1198,199.66666666666666,599.0,31,0.3125,0.1875,37.4375,0,0.0,0,0,580.28125,26139.0,2.2915511008244227,9.92,1,Premium Spenders
1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,58,2012,8,24,5015,Single,3,416,69.33333333333333,208.0,23,0.16666666666666666,0.2916666666666667,17.333333333333332,2,0.4,1,1,162.16949152542372,28553.5,0.728444351054143,4.088888888888889,0,Middle Class Shoppers
1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,45,2013,5,31,4735,Single,5,47,7.833333333333333,23.5,8,0.3333333333333333,0.2222222222222222,5.222222222222222,0,0.0,0,0,8.173913043478262,18019.0,0.1304142734260107,0.5783132530120482,3,Budget Conscious
1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,61,2012,12,26,4891,Partnered,5,21,3.5,7.0,4,0.2,0.2,4.2,0,0.0,0,0,1.3548387096774193,11410.0,0.06134790102538634,0.3835616438356164,3,Budget Conscious
1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,49,2014,6,22,4348,Single,2,70,11.666666666666666,35.0,6,0.14285714285714285,0.14285714285714285,10.0,0,0.0,0,0,8.4,15939.0,0.21958028796386334,2.25,3,Budget Conscious
1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,54,2014,1,19,4502,Married,2,909,151.5,454.5,22,0.2608695652173913,0.08695652173913043,39.52173913043478,0,0.0,0,0,363.6,35466.0,1.281490984450115,1.1379310344827587,1,Premium Spenders
1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,70,2012,10,20,4958,Single,3,1676,279.3333333333333,1676.0,22,0.30434782608695654,0.0,72.8695652173913,4,0.8,1,1,519.3239436619718,91249.0,1.8367123287671232,1.035294117647059,2,Ultra Premium
1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,83,2013,10,1,4612,Single,4,1735,289.1666666666667,1735.0,26,0.25925925925925924,0.037037037037037035,64.25925925925925,1,0.2,1,0,537.0238095238095,77598.0,2.2358535548138505,1.4444444444444444,2,Ultra Premium
1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,67,2013,1,8,4878,Single,3,1191,198.5,397.0,30,0.3548387096774194,0.0967741935483871,38.41935483870968,0,0.0,0,0,525.4411764705883,26994.0,1.4706790314016522,3.061224489795918,1,Premium Spenders
1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,49,2013,9,5,4638,Married,4,24,4.0,12.0,5,0.16666666666666666,0.16666666666666666,4.0,0,0.0,0,0,2.4,11350.5,0.10571755792441195,8.333333333333334,3,Budget Conscious
1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,56,2013,6,23,4712,Married,3,1280,213.33333333333334,1280.0,14,0.2,0.06666666666666667,85.33333333333333,0,0.0,0,0,314.3859649122807,70617.0,1.8125690333909201,0.6086956521739131,1,Premium Spenders
1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,69,2012,11,13,4934,Single,3,1336,222.66666666666666,1336.0,19,0.45,0.05,66.8,0,0.0,0,0,362.62857142857143,64849.0,2.0601387818041634,2.2093023255813953,2,Ultra Premium
1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,61,2013,6,17,4718,Married,4,749,124.83333333333333,249.66666666666666,24,0.36,0.2,29.96,0,0.0,0,0,289.93548387096774,20898.0,1.194672621421166,5.6,0,Middle Class Shoppers
1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,52,2013,11,20,4562,Married,5,91,15.166666666666666,30.333333333333332,7,0.25,0.125,11.375,0,0.0,0,0,12.018867924528301,20639.0,0.1469685713362835,0.4166666666666667,0,Middle Class Shoppers
1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,79,2013,9,28,4615,Married,5,414,69.0,207.0,15,0.25,0.125,25.875,0,0.0,0,0,77.625,33736.0,0.613578764839269,0.4787234042553192,0,Middle Class Shoppers
1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,2014,1,7,4514,Married,4,44,7.333333333333333,22.0,9,0.3,0.3,4.4,0,0.0,0,0,8.8,10529.5,0.20892687559354228,1.3170731707317074,3,Budget Conscious
1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,58,2014,4,1,4430,Married,4,63,10.5,21.0,8,0.3333333333333333,0.2222222222222222,7.0,0,0.0,0,0,8.542372881355933,9847.666666666666,0.2132412672623883,1.1666666666666667,3,Budget Conscious
1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,75,2013,4,8,4788,Married,3,901,150.16666666666666,450.5,23,0.25,0.08333333333333333,37.541666666666664,0,0.0,0,0,272.67105263157896,37951.5,1.1870257166947724,1.3529411764705883,1,Premium Spenders
1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,51,2012,9,6,5002,Partnered,2,38,6.333333333333333,12.666666666666666,6,0.14285714285714285,0.2857142857142857,5.428571428571429,0,0.0,0,0,4.384615384615385,11661.333333333334,0.10861797913391454,1.024390243902439,3,Budget Conscious
1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,70,2013,3,10,4817,Single,5,455,75.83333333333333,227.5,20,0.19047619047619047,0.23809523809523808,21.666666666666668,0,0.0,0,0,128.16901408450704,27499.0,0.827287768868525,20.0,0,Middle Class Shoppers
1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,77,2012,11,19,4928,Widowed,5,775,129.16666666666666,387.5,24,0.44,0.12,31.0,0,0.0,0,0,238.46153846153845,27178.0,1.425759331824788,3.0476190476190474,0,Middle Class Shoppers
1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,67,2014,3,23,4439,Married,4,15,2.5,7.5,4,0.0,0.2,3.0,0,0.0,0,0,0.8823529411764706,17121.0,0.04380457319744181,0.7692307692307693,3,Budget Conscious
